,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
49,Texas,US,2021-01-03 05:30:33,31.0545,-97.5635,18225,83,83,329678.0,48.0,6211.8512625982985,14005637.0,,1.5790750624173806,84000048.0,USA,48302.160572393026,
50,Utah,US,2021-01-03 05:30:33,40.15,-111.8624,5042,25,25,50073.0,49.0,8785.330313123253,2268187.0,,0.4594289447336094,84000049.0,USA,70749.11773641451,
51,Vermont,US,2021-01-03 05:30:33,44.0459,-72.7107,277,3,3,2362.0,50.0,1232.2332605222207,708246.0,,1.807777344258031,84000050.0,USA,113502.96239196525,
52,Virgin Islands,US,2021-01-03 05:30:33,18.3358,-64.8963,5,0,0,117.0,78.0,1902.7109669239665,36212.0,,1.1268985791278785,850.0,VIR,33758.4368124697,
53,Virginia,US,2021-01-03 05:30:33,37.7693,-78.17,3989,36,36,322456.0,51.0,4203.083608624151,4337939.0,,1.4263215843681618,84000051.0,USA,50822.205421837854,
54,Washington,US,2021-01-03 05:30:33,47.4009,-121.4905,0,0,0,,53.0,3240.3869627583736,3836820.0,,1.402622876410323,84000053.0,USA,50385.73752776303,
55,West Virginia,US,2021-01-03 05:30:33,38.4912,-80.9545,1507,12,12,26834.0,54.0,4984.3567519851895,1552160.0,,1.5370492684182837,84000054.0,USA,86608.96678676472,
56,Wisconsin,US,2021-01-03 05:30:33,44.2685,-89.6165,1129,2,2,65894.0,55.0,8993.695763661726,5402674.0,,1.0037200278047254,84000055.0,USA,92790.64391283783,
57,Wyoming,US,2021-01-03 05:30:33,42.756,-107.3025,164,0,0,1098.0,56.0,7701.478508325573,501784.0,,0.9826576627106096,84000056.0,USA,86699.99084247503,
58,Alabama,US,2021-01-04 05:30:45,32.3182,-86.9023,2476,1,1,164924.0,1.0,7585.559182449775,3290429.0,,1.3101786876166202,84000001.0,USA,67107.99205006541,
59,Alaska,US,2021-01-04 05:30:45,61.3707,-152.4044,297,0,0,40738.0,2.0,6577.585794448735,1293837.0,,0.4468182384970281,84000002.0,USA,176863.6242473122,
60,American Samoa,US,2021-01-04 05:30:45,-14.270999999999999,-170.132,0,0,0,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
61,Arizona,US,2021-01-04 05:30:45,33.7298,-111.4312,17234,0,0,468633.0,4.0,7643.984509907446,5257472.0,,1.6285515039972394,84000004.0,USA,40154.97511443294,
62,Arkansas,US,2021-01-04 05:30:45,34.9697,-92.3731,2033,20,20,26025.0,5.0,7736.585941300363,2079788.0,,1.605739372523825,84000005.0,USA,68917.26566735281,
63,California,US,2021-01-04 05:30:45,36.1162,-119.6816,31400,71,71,,6.0,6365.582113666446,33812786.0,,1.0541976468511436,84000006.0,USA,85575.50912789695,
64,Colorado,US,2021-01-04 05:30:45,39.0598,-105.3111,2078,22,22,318011.0,8.0,5925.779546067053,4502496.0,,1.4458608058608058,84000008.0,USA,78185.49070490469,
65,Connecticut,US,2021-01-04 05:30:45,41.5978,-72.7554,0,0,0,174221.0,9.0,5332.530031944132,4383361.0,,3.20797391121397,84000009.0,USA,122945.5300512974,
66,Delaware,US,2021-01-04 05:30:45,39.3185,-75.5071,611,8,8,39553.0,10.0,6108.666987072843,996096.0,,1.8156142828323585,84000010.0,USA,102293.36882447902,
67,Diamond Princess,US,2021-01-04 05:30:45,,,0,0,0,,88888.0,,,,0.0,84088888.0,USA,,
68,District of Columbia,US,2021-01-04 05:30:45,38.8974,-77.0268,255,2,2,7898.0,11.0,4217.363396901731,918000.0,,2.667652197285311,84000011.0,USA,130074.5732547974,
69,Florida,US,2021-01-04 05:30:45,27.7663,-81.6868,10603,97,97,,12.0,6357.448179945587,17513696.0,,1.6102548929426206,84000012.0,USA,81543.48849694918,
70,Georgia,US,2021-01-04 05:30:45,33.0406,-83.6431,5778,4,4,,13.0,6507.228731491625,5462241.0,,1.586915617310754,84000013.0,USA,51446.014725042034,
71,Grand Princess,US,2021-01-04 05:30:45,,,0,0,0,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
72,Guam,US,2021-01-04 05:30:45,13.4443,144.7937,0,0,0,157.0,66.0,4460.844308861407,96202.0,,1.6653016653016652,316.0,GUM,58577.96126140938,
73,Hawaii,US,2021-01-04 05:30:45,21.0943,-157.4983,112,0,0,10313.0,15.0,1593.3643719206257,825956.0,,1.2810283687943262,84000015.0,USA,58335.499254169874,
74,Idaho,US,2021-01-04 05:30:45,44.2405,-114.4788,308,0,0,80895.0,16.0,7974.3601939492955,548008.0,,1.0160904376627111,84000016.0,USA,30665.25280277997,
75,Illinois,US,2021-01-04 05:30:45,40.3495,-88.9861,4469,105,105,,17.0,7732.282518826615,13482117.0,,1.8699333857918947,84000017.0,USA,106394.47163908012,
76,Indiana,US,2021-01-04 05:30:45,39.8494,-86.2583,2981,63,63,168021.0,18.0,7814.228859756346,5792697.0,,1.829600947400636,84000018.0,USA,86044.39338648965,
77,Iowa,US,2021-01-04 05:30:45,42.0115,-93.2105,820,0,0,36748.0,19.0,9024.04701005049,1178096.0,,1.3859473508596316,84000019.0,USA,37339.77376096252,
78,Kansas,US,2021-01-04 05:30:45,38.5266,-96.7265,0,0,0,222614.0,20.0,7898.873928453988,1012506.0,,1.2571756352148236,84000020.0,USA,34754.441162195355,
79,Kentucky,US,2021-01-04 05:30:45,37.6681,-84.6701,2855,25,25,236727.0,21.0,6196.178637066769,3210804.0,,0.9836539329901562,84000021.0,USA,71867.48000581062,
80,Louisiana,US,2021-01-04 05:30:45,31.1695,-91.8678,5783,49,49,49809.0,22.0,6906.264291340937,4256466.0,,2.347550909804459,84000022.0,USA,91560.64992339947,
81,Maine,US,2021-01-04 05:30:45,44.6939,-69.3819,347,1,1,13768.0,23.0,1903.8663544143333,1112804.0,,1.4027821194123165,84000023.0,USA,82784.85834079744,
82,Maryland,US,2021-01-04 05:30:45,39.0639,-76.8021,2148,27,27,269947.0,24.0,4719.3864048378355,5834126.0,,2.1008064657453587,84000024.0,USA,96500.74102499637,
83,Massachusetts,US,2021-01-04 05:30:45,42.2302,-71.5301,3481,108,108,113380.0,25.0,5624.400888907847,11090924.0,,3.252833654059464,84000025.0,USA,160912.86431068653,
84,Michigan,US,2021-01-04 05:30:45,43.3266,-84.5361,0,0,0,161204.0,26.0,5388.291831954738,8122575.0,,2.4726780779787445,84000026.0,USA,81332.64549597536,
85,Minnesota,US,2021-01-04 05:30:45,45.6945,-93.9002,2712,53,53,11636.0,27.0,7456.940452852243,5476196.0,,1.3052141987520924,84000027.0,USA,97102.00949281798,
86,Mississippi,US,2021-01-04 05:30:45,32.7416,-89.6787,1784,31,31,49927.0,28.0,7461.353581423511,1349719.0,,2.193541414296072,84000028.0,USA,45351.190414189616,
87,Missouri,US,2021-01-04 05:30:45,38.4561,-92.2884,3218,19,19,,29.0,7358.2125932882645,3691231.0,,1.2776652162841422,84000029.0,USA,60142.96216591054,
88,Montana,US,2021-01-04 05:30:45,46.9219,-110.4544,437,1,1,4908.0,30.0,7707.961803105976,795796.0,,1.179883711049878,84000030.0,USA,74458.49371899497,
89,Nebraska,US,2021-01-04 05:30:45,41.1254,-98.2681,738,3,3,61365.0,31.0,8736.523008589707,1769798.0,,0.9893491124260356,84000031.0,USA,91490.41980802396,
90,Nevada,US,2021-01-04 05:30:45,38.3135,-117.0554,2743,32,32,,32.0,7519.554204397439,2122793.0,,1.372973999844569,84000032.0,USA,68918.35997916988,
91,New Hampshire,US,2021-01-04 05:30:45,43.4525,-71.5639,762,11,11,7022.0,33.0,3484.269819101265,1051054.0,,1.646403242147923,84000033.0,USA,77299.80856226066,
92,New Jersey,US,2021-01-04 05:30:45,40.2989,-74.521,4248,21,21,469369.0,34.0,6140.940466258884,7801895.0,,3.5214960124667707,84000034.0,USA,87837.51529746606,
93,New Mexico,US,2021-01-04 05:30:45,34.8405,-106.2485,1015,17,17,74967.0,35.0,6981.685201797572,2006168.0,,1.7425577550992526,84000035.0,USA,95676.28070767813,
94,New York,US,2021-01-04 05:30:45,42.1657,-74.9481,12232,146,146,881256.0,36.0,5263.2882997616725,25849104.0,,3.7346529973229727,84000036.0,USA,132875.95006384695,
95,North Carolina,US,2021-01-04 05:30:45,35.6301,-79.8064,6487,18,18,154526.0,37.0,5386.341299325978,7132661.0,,1.2231733826142983,84000037.0,USA,68007.28331313898,
96,North Dakota,US,2021-01-04 05:30:45,47.5289,-99.78399999999999,150,0,0,1845.0,38.0,12209.111594594666,1291452.0,,1.4155049924226957,84000038.0,USA,169468.10102065187,
97,Northern Mariana Islands,US,2021-01-04 05:30:45,15.0979,145.6739,0,0,0,91.0,69.0,221.2389380530973,17551.0,,1.639344262295082,580.0,MNP,31827.57870303206,
98,Ohio,US,2021-01-04 05:30:45,40.3888,-82.7649,6808,134,134,127845.0,39.0,6172.2544935024935,7898946.0,,1.9477990411389905,84000039.0,USA,67575.31375383903,
99,Oklahoma,US,2021-01-04 05:30:45,35.5653,-96.9289,8032,20,20,36535.0,40.0,7692.121069373518,2698390.0,,0.8367967145790555,84000040.0,USA,68193.32261975131,
100,Oregon,US,2021-01-04 05:30:45,44.571999999999996,-122.0709,1397,8,8,110375.0,41.0,2791.662922557761,2652670.0,,1.2739394454116948,84000041.0,USA,62893.20552703974,
101,Pennsylvania,US,2021-01-04 05:30:45,40.5908,-77.2098,4852,58,58,199956.0,42.0,5232.140099479854,7715509.0,,2.4381249832043927,84000042.0,USA,30926.311528622624,
102,Puerto Rico,US,2021-01-04 05:30:45,18.2208,-66.5901,237,19,19,7963.0,72.0,2447.604560737504,1388451.0,,1.976486842610242,630.0,PRI,43474.766211164875,
103,Rhode Island,US,2021-01-04 05:30:45,41.6809,-71.5118,0,17,17,80594.0,44.0,8302.080216281325,1974498.0,,2.24448259786922,84000044.0,USA,186385.75518638128,
104,South Carolina,US,2021-01-04 05:30:45,33.8569,-80.945,8951,84,84,161257.0,45.0,6247.560070339895,3261427.0,,1.700194920865859,84000045.0,USA,63344.497286118436,
105,South Dakota,US,2021-01-04 05:30:45,44.2998,-99.4388,703,12,12,5988.0,46.0,11363.926665528752,375955.0,,1.5049934349261926,84000046.0,USA,42497.16557453211,
106,Tennessee,US,2021-01-04 05:30:45,35.7478,-86.6923,4165,55,55,74306.0,47.0,8907.329056193326,5735403.0,,1.1548634959567448,84000047.0,USA,83983.84636267871,
107,Texas,US,2021-01-04 05:30:45,31.0545,-97.5635,15705,54,54,336544.0,48.0,6266.014128006664,14053710.0,,1.5683977971100005,84000048.0,USA,48467.95308616421,
108,Utah,US,2021-01-04 05:30:45,40.15,-111.8624,1819,7,7,49817.0,49.0,8842.068423853338,2274838.0,,0.4589502351193941,84000049.0,USA,70956.57522650016,
109,Vermont,US,2021-01-04 05:30:45,44.0459,-72.7107,104,1,1,2381.0,50.0,1248.9002209974856,711104.0,,1.7964840241242142,84000050.0,USA,113960.98328656435,
110,Virgin Islands,US,2021-01-04 05:30:45,18.3358,-64.8963,1,0,0,99.0,78.0,1903.6432113957565,36407.0,,1.1263467189030365,850.0,VIR,33940.22448446881,
111,Virginia,US,2021-01-04 05:30:45,37.7693,-78.17,5010,7,7,327273.0,51.0,4261.7795121772915,4365480.0,,1.4086017071460968,84000051.0,USA,51144.86887089117,
112,Washington,US,2021-01-04 05:30:45,47.4009,-121.4905,8644,-2,-2,,53.0,3353.9013614505157,3836820.0,,1.3543673354320351,84000053.0,USA,50385.73752776303,
113,West Virginia,US,2021-01-04 05:30:45,38.4912,-80.9545,1731,3,3,27418.0,54.0,5080.944810888839,1560022.0,,1.5111247776142678,84000054.0,USA,87047.65847890826,
114,Wisconsin,US,2021-01-04 05:30:45,44.2685,-89.6165,2593,5,5,66134.0,55.0,9038.230403298689,5411129.0,,0.9997244629402656,84000055.0,USA,92935.85809645931,
115,Wyoming,US,2021-01-04 05:30:45,42.756,-107.3025,302,0,0,1369.0,56.0,7753.65912236354,501784.0,,0.9760445682451252,84000056.0,USA,86699.99084247503,
116,Alabama,US,2021-01-05 05:30:33,32.3182,-86.9023,2161,5,5,167080.0,1.0,7629.6325755605785,3300269.0,,1.3039468584183165,84000001.0,USA,67308.67793077357,
117,Alaska,US,2021-01-05 05:30:33,61.3707,-152.4044,264,3,3,40999.0,2.0,6613.673799971292,1297498.0,,0.4505807945103551,84000002.0,USA,177364.0719299565,
118,American Samoa,US,2021-01-05 05:30:33,-14.270999999999999,-170.132,0,0,0,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
119,Arizona,US,2021-01-05 05:30:33,33.7298,-111.4312,5158,3,3,472998.0,4.0,7714.848647089864,5288658.0,,1.6141268150913022,84000004.0,USA,40358.60990336621,
120,Arkansas,US,2021-01-05 05:30:33,34.9697,-92.3731,1306,51,51,23083.0,5.0,7779.862443021482,2095621.0,,1.6185296084436134,84000005.0,USA,69441.91869319545,
121,California,US,2021-01-05 05:30:33,36.1162,-119.6816,37114,268,268,,6.0,6459.517602945295,34127013.0,,1.0493676485396108,84000006.0,USA,86370.77443099063,
122,Colorado,US,2021-01-05 05:30:33,39.0598,-105.3111,2185,10,10,320088.0,8.0,5963.721900083629,4529774.0,,1.4395737184620088,84000008.0,USA,78659.17104031162,
123,Connecticut,US,2021-01-05 05:30:33,41.5978,-72.7554,4516,69,69,178668.0,9.0,5459.195851554166,4468860.0,,3.1689923755112113,84000009.0,USA,125343.62591286481,
124,Delaware,US,2021-01-05 05:30:33,39.3185,-75.5071,849,5,5,40397.0,10.0,6195.854437009378,1004179.0,,1.7983524770855088,84000010.0,USA,103123.44674890426,
125,Diamond Princess,US,2021-01-05 05:30:33,,,0,0,0,,88888.0,,,,0.0,84088888.0,USA,,
126,District of Columbia,US,2021-01-05 05:30:33,38.8974,-77.0268,140,3,3,7980.0,11.0,4237.200477790263,921119.0,,2.6651952915997863,84000011.0,USA,130516.51507830688,
127,Florida,US,2021-01-05 05:30:33,27.7663,-81.6868,11256,103,103,,12.0,6409.85593593962,17630355.0,,1.6045709570477638,84000012.0,USA,82086.6509353383,
128,Georgia,US,2021-01-05 05:30:33,33.0406,-83.6431,5163,7,7,,13.0,6555.856350453401,5482790.0,,1.5761504346589317,84000013.0,USA,51639.555097315046,
129,Grand Princess,US,2021-01-05 05:30:33,,,0,0,0,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
130,Guam,US,2021-01-05 05:30:33,13.4443,144.7937,18,0,0,133.0,66.0,4471.804614288585,96836.0,,1.6612200435729847,316.0,GUM,58964.00757478888,
131,Hawaii,US,2021-01-05 05:30:33,21.0943,-157.4983,42,0,0,10355.0,15.0,1596.3307417619671,828410.0,,1.2786479072648438,84000015.0,USA,58508.82000632825,
132,Idaho,US,2021-01-05 05:30:33,44.2405,-114.4788,798,11,11,81026.0,16.0,8019.014417494607,549099.0,,1.0181082306967657,84000016.0,USA,30726.302624694683,
133,Illinois,US,2021-01-05 05:30:33,40.3495,-88.9861,5059,90,90,,17.0,7772.2057469088295,13530371.0,,1.8694663309235644,84000017.0,USA,106775.26931606753,
134,Indiana,US,2021-01-05 05:30:33,39.8494,-86.2583,3617,110,110,168384.0,18.0,7867.955573043599,5814026.0,,1.837874371328027,84000018.0,USA,86361.213145324,
135,Iowa,US,2021-01-05 05:30:33,42.0115,-93.2105,1641,46,46,37687.0,19.0,9076.058534358985,1179621.0,,1.3940689212029782,84000019.0,USA,37388.10866319924,
136,Kansas,US,2021-01-05 05:30:33,38.5266,-96.7265,3950,18,18,226515.0,20.0,8034.458352240781,1024129.0,,1.2436503765983535,84000020.0,USA,35153.40261983432,
137,Kentucky,US,2021-01-05 05:30:33,37.6681,-84.6701,2317,26,26,238938.0,21.0,6248.040087087842,3224871.0,,0.984803433377994,84000021.0,USA,72182.34190371587,
138,Louisiana,US,2021-01-05 05:30:33,31.1695,-91.8678,1123,48,48,50884.0,22.0,6930.421094159045,4265759.0,,2.3542667010158884,84000022.0,USA,91760.5512311365,
139,Maine,US,2021-01-05 05:30:33,44.6939,-69.3819,375,2,2,14058.0,23.0,1931.7637396482105,1133981.0,,1.390226056148188,84000023.0,USA,84360.27947972492,
140,Maryland,US,2021-01-05 05:30:33,39.0639,-76.8021,2483,33,33,272392.0,24.0,4760.457053631684,5869617.0,,2.094148060124669,84000024.0,USA,97087.78830503764,
141,Massachusetts,US,2021-01-05 05:30:33,42.2302,-71.5301,4906,61,61,118225.0,25.0,5695.579675482188,11146494.0,,3.2277210572435857,84000025.0,USA,161719.10262498257,
142,Michigan,US,2021-01-05 05:30:33,43.3266,-84.5361,5490,85,85,166609.0,26.0,5443.264081982949,8294479.0,,2.4633423532636387,84000026.0,USA,83053.94780359828,
143,Minnesota,US,2021-01-05 05:30:33,45.6945,-93.9002,3144,13,13,12630.0,27.0,7512.688771182233,5484851.0,,1.2985970808708294,84000027.0,USA,97255.47695310618,
144,Mississippi,US,2021-01-05 05:30:33,32.7416,-89.6787,1616,13,13,36690.0,28.0,7515.651938125409,1351335.0,,2.1835056800654518,84000028.0,USA,45405.48877089151,
145,Missouri,US,2021-01-05 05:30:33,38.4561,-92.2884,2410,2,2,,29.0,7397.479856382835,3697356.0,,1.2713236346816734,84000029.0,USA,60242.75967066335,
146,Montana,US,2021-01-05 05:30:33,46.9219,-110.4544,283,3,3,5056.0,30.0,7734.440641555122,810880.0,,1.1794735314042388,84000030.0,USA,75869.82516481438,
147,Nebraska,US,2021-01-05 05:30:33,41.1254,-98.2681,585,10,10,55047.0,31.0,8766.764819004056,1775908.0,,0.9918330040982398,84000031.0,USA,91806.27871679603,
148,Nevada,US,2021-01-05 05:30:33,38.3135,-117.0554,1418,26,26,,32.0,7565.5908337110195,2140442.0,,1.3757767173607058,84000032.0,USA,69491.3504380947,
149,New Hampshire,US,2021-01-05 05:30:33,43.4525,-71.5639,494,1,1,6742.0,33.0,3520.6010689036125,1055767.0,,1.6315019845414664,84000033.0,USA,77646.42633618468,
150,New Jersey,US,2021-01-05 05:30:33,40.2989,-74.521,1797,17,17,470854.0,34.0,6161.171963220782,7804170.0,,3.5130389019948947,84000034.0,USA,87863.12835010285,
151,New Mexico,US,2021-01-05 05:30:33,34.8405,-106.2485,921,23,23,74838.0,35.0,7025.608669090328,2012759.0,,1.7472762447815904,84000035.0,USA,95990.61249152887,
152,New York,US,2021-01-05 05:30:33,42.1657,-74.9481,11242,178,178,891783.0,36.0,5321.077205350733,25983464.0,,3.711289015291666,84000036.0,USA,133566.62052772756,
153,North Carolina,US,2021-01-05 05:30:33,35.6301,-79.8064,5187,31,31,76080.0,37.0,5435.797424963415,7167886.0,,1.2174822096047964,84000037.0,USA,68343.14065371711,
154,North Dakota,US,2021-01-05 05:30:33,47.5289,-99.78399999999999,199,2,2,1908.0,38.0,12235.22495544982,1256505.0,,1.4146289146289146,84000038.0,USA,164882.25367489786,
155,Northern Mariana Islands,US,2021-01-05 05:30:33,15.0979,145.6739,0,0,0,91.0,69.0,221.2389380530973,17551.0,,1.639344262295082,580.0,MNP,31827.57870303206,
156,Ohio,US,2021-01-05 05:30:33,40.3888,-82.7649,5942,164,164,128115.0,39.0,6223.0881761641185,7929279.0,,1.95443366514394,84000039.0,USA,67834.81191879613,
157,Oklahoma,US,2021-01-05 05:30:33,35.5653,-96.9289,2716,5,5,36966.0,40.0,7760.7594293716065,2701089.0,,0.8310240287081028,84000040.0,USA,68261.53135820304,
158,Oregon,US,2021-01-05 05:30:33,44.571999999999996,-122.0709,708,6,6,111077.0,41.0,2808.4491754701635,2722777.0,,1.2713903404725926,84000041.0,USA,64555.40020631918,
159,Pennsylvania,US,2021-01-05 05:30:33,40.5908,-77.2098,3630,101,101,191449.0,42.0,5260.495068383514,7735808.0,,2.439980518169183,84000042.0,USA,30981.771660638038,
160,Puerto Rico,US,2021-01-05 05:30:33,18.2208,-66.5901,636,10,10,7551.0,72.0,2467.5188042436125,1389158.0,,1.973225049172007,630.0,PRI,43496.90358562843,
161,Rhode Island,US,2021-01-05 05:30:33,41.6809,-71.5118,4759,18,18,85080.0,44.0,8751.313291691877,2046375.0,,2.1486818829011516,84000044.0,USA,193170.6944091768,
162,South Carolina,US,2021-01-05 05:30:33,33.8569,-80.945,3803,15,15,163898.0,45.0,6321.423174796658,3282238.0,,1.6849375675941405,84000045.0,USA,63748.69530527429,
163,South Dakota,US,2021-01-05 05:30:33,44.2998,-99.4388,111,0,0,6031.0,46.0,11376.473872983828,376356.0,,1.5033335651759188,84000046.0,USA,42542.49377443738,
164,Tennessee,US,2021-01-05 05:30:33,35.7478,-86.6923,3953,143,143,74588.0,47.0,8965.213069691883,5751015.0,,1.1707635769701918,84000047.0,USA,84212.45380480861,
165,Texas,US,2021-01-05 05:30:33,31.0545,-97.5635,14260,74,74,337830.0,48.0,6315.193526970263,14189167.0,,1.560225126778531,84000048.0,USA,48935.11254236421,
166,Utah,US,2021-01-05 05:30:33,40.15,-111.8624,2160,4,4,50030.0,49.0,8909.44298085003,2284687.0,,0.45687998235497995,84000049.0,USA,71263.78449125035,
167,Vermont,US,2021-01-05 05:30:33,44.0459,-72.7107,80,4,4,2368.0,50.0,1261.7209598246122,712861.0,,1.8290359456369871,84000050.0,USA,114242.55876305512,
168,Virgin Islands,US,2021-01-05 05:30:33,18.3358,-64.8963,13,1,1,111.0,78.0,1915.76238952903,36408.0,,1.167883211678832,850.0,VIR,33941.156728940594,
169,Virginia,US,2021-01-05 05:30:33,37.7693,-78.17,3771,8,8,330843.0,51.0,4305.959602456512,4383477.0,,1.3963258020982978,84000051.0,USA,51355.71720946318,
170,Washington,US,2021-01-05 05:30:33,47.4009,-121.4905,1039,23,23,,53.0,3367.545676610295,3909972.0,,1.3578489675746293,84000053.0,USA,51346.38136084118,
171,West Virginia,US,2021-01-05 05:30:33,38.4912,-80.9545,828,20,20,27362.0,54.0,5127.14637805939,1566412.0,,1.5192738828548418,84000054.0,USA,87404.21405163751,
172,Wisconsin,US,2021-01-05 05:30:33,44.2685,-89.6165,1626,8,8,66073.0,55.0,9066.156868416198,5423138.0,,0.9981605354338464,84000055.0,USA,93142.11204455043,
173,Wyoming,US,2021-01-05 05:30:33,42.756,-107.3025,382,0,0,1399.0,56.0,7819.662415616863,514334.0,,0.9678060852464812,84000056.0,USA,88868.42364438393,
174,Alabama,US,2021-01-06 05:30:39,32.3182,-86.9023,5498,8,8,172570.0,1.0,7741.763771915602,3314429.0,,1.2871680984633542,84000001.0,USA,67597.46980789017,
175,Alaska,US,2021-01-06 05:30:39,61.3707,-152.4044,200,0,0,41199.0,2.0,6641.013198094444,1302859.0,,0.4487258655469104,84000002.0,USA,178096.9044966475,
176,American Samoa,US,2021-01-06 05:30:39,-14.270999999999999,-170.132,0,0,0,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
177,Arizona,US,2021-01-06 05:30:39,33.7298,-111.4312,5932,253,253,477855.0,4.0,7796.346526455143,5324030.0,,1.641837335278797,84000004.0,USA,40580.39349517229,
178,Arkansas,US,2021-01-06 05:30:39,34.9697,-92.3731,4107,36,36,24435.0,5.0,7915.9547803634705,2104323.0,,1.6057734168313185,84000005.0,USA,69730.274066838,
179,California,US,2021-01-06 05:30:39,36.1162,-119.6816,35318,413,413,,6.0,6548.932971956551,34330784.0,,1.0510007423784475,84000006.0,USA,86886.49079551914,
180,Colorado,US,2021-01-06 05:30:39,39.0598,-105.3111,3458,47,47,323368.0,8.0,6023.7697994837745,4562056.0,,1.4387721862361016,84000008.0,USA,79219.74544413912,
181,Connecticut,US,2021-01-06 05:30:39,41.5978,-72.7554,2332,24,24,180976.0,9.0,5524.604330591058,4499515.0,,3.1436578530522725,84000009.0,USA,126203.444491285,
182,Delaware,US,2021-01-06 05:30:39,39.3185,-75.5071,767,8,8,41156.0,10.0,6274.620955385494,1013723.0,,1.7888707037643208,84000010.0,USA,104103.56102710716,
183,Diamond Princess,US,2021-01-06 05:30:39,,,0,0,0,,88888.0,,,,0.0,84088888.0,USA,,
184,District of Columbia,US,2021-01-06 05:30:39,38.8974,-77.0268,262,4,4,8028.0,11.0,4274.3241577388,926717.0,,2.655307299608831,84000011.0,USA,131309.71492697828,
185,Florida,US,2021-01-06 05:30:39,27.7663,-81.6868,15431,98,98,,12.0,6481.7024251670455,17779402.0,,1.5938246835947685,84000012.0,USA,82780.61138377848,
186,Georgia,US,2021-01-06 05:30:39,33.0406,-83.6431,10091,101,101,,13.0,6650.898245271003,5509880.0,,1.5679299416274637,84000013.0,USA,51894.70175578387,
187,Grand Princess,US,2021-01-06 05:30:39,,,0,0,0,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
188,Guam,US,2021-01-06 05:30:39,13.4443,144.7937,13,1,1,102.0,66.0,4479.720390430435,97503.0,,1.6718771238276469,316.0,GUM,59370.147781451524,
189,Hawaii,US,2021-01-06 05:30:39,21.0943,-157.4983,155,0,0,10510.0,15.0,1607.278059033585,832476.0,,1.2699389198927802,84000015.0,USA,58795.992858111465,
190,Idaho,US,2021-01-06 05:30:39,44.2405,-114.4788,1538,12,12,81879.0,16.0,8105.077319515519,550308.0,,1.0155823892076248,84000016.0,USA,30793.955452096034,
191,Illinois,US,2021-01-06 05:30:39,40.3495,-88.9861,6839,150,150,,17.0,7826.175890584313,13617454.0,,1.871699543923228,84000017.0,USA,107462.4870411285,
192,Indiana,US,2021-01-06 05:30:39,39.8494,-86.2583,3395,65,65,168424.0,18.0,7918.38471089547,5845344.0,,1.8383628815775404,84000018.0,USA,86826.40894480706,
193,Iowa,US,2021-01-06 05:30:39,42.0115,-93.2105,1942,7,7,36446.0,19.0,9137.61025904338,1181244.0,,1.387106396853256,84000019.0,USA,37439.54967718625,
194,Kansas,US,2021-01-06 05:30:39,38.5266,-96.7265,-168,95,95,226252.0,20.0,8028.691723583521,1024129.0,,1.2851591057755205,84000020.0,USA,35153.40261983432,
195,Kentucky,US,2021-01-06 05:30:39,37.6681,-84.6701,1693,23,23,240561.0,21.0,6285.934534600003,3234501.0,,0.9870564566382396,84000021.0,USA,72397.89035589668,
196,Louisiana,US,2021-01-06 05:30:39,31.1695,-91.8678,4467,50,50,55301.0,22.0,7026.5105315486135,4307755.0,,2.337378462442752,84000022.0,USA,92663.9253105214,
197,Maine,US,2021-01-06 05:30:39,44.6939,-69.3819,598,8,8,14614.0,23.0,1976.2507699678326,1143104.0,,1.389045736871824,84000023.0,USA,85038.96706769468,
198,Maryland,US,2021-01-06 05:30:39,39.0639,-76.8021,1956,55,55,274288.0,24.0,4792.810734276376,5894499.0,,2.0989929527398727,84000024.0,USA,97499.35491127547,
199,Massachusetts,US,2021-01-06 05:30:39,42.2302,-71.5301,4634,63,63,122796.0,25.0,5762.8121453120875,11206212.0,,3.205925448512344,84000025.0,USA,162585.52226963118,
200,Michigan,US,2021-01-06 05:30:39,43.3266,-84.5361,3031,217,217,169423.0,26.0,5473.613970841878,8319486.0,,2.489380618393757,84000026.0,USA,83304.34690313479,
201,Minnesota,US,2021-01-06 05:30:39,45.6945,-93.9002,1573,18,18,13074.0,27.0,7540.580662000642,5499303.0,,1.2980263885002388,84000027.0,USA,97511.73480822863,
202,Mississippi,US,2021-01-06 05:30:39,32.7416,-89.6787,1767,91,91,38366.0,28.0,7575.023965533985,1409022.0,,2.206756445059527,84000028.0,USA,47343.79898318263,
203,Missouri,US,2021-01-06 05:30:39,38.4561,-92.2884,4215,215,215,,29.0,7466.15683312293,3711328.0,,1.3065491128909064,84000029.0,USA,60470.41203579089,
204,Montana,US,2021-01-06 05:30:39,46.9219,-110.4544,714,30,30,4924.0,30.0,7801.245908879113,813082.0,,1.205353930293363,84000030.0,USA,76075.85485479678,
